;filename;id;synset_id;label
34118;ILSVRC2012_val_00034119.JPEG;03496892-n;595;harvester, reaper
34119;ILSVRC2012_val_00034120.JPEG;02841315-n;447;binoculars, field glasses, opera glasses
34120;ILSVRC2012_val_00034121.JPEG;01644373-n;31;tree frog, tree-frog
34121;ILSVRC2012_val_00034122.JPEG;02927161-n;467;butcher shop, meat market
34122;ILSVRC2012_val_00034123.JPEG;02098105-n;202;soft-coated wheaten terrier
34123;ILSVRC2012_val_00034124.JPEG;03018349-n;495;china cabinet, china closet
34124;ILSVRC2012_val_00034125.JPEG;02951585-n;473;can opener, tin opener
34125;ILSVRC2012_val_00034126.JPEG;07747607-n;950;orange
34126;ILSVRC2012_val_00034127.JPEG;03249569-n;541;drum, membranophone, tympan
34127;ILSVRC2012_val_00034128.JPEG;03874293-n;694;paddlewheel, paddle wheel
34128;ILSVRC2012_val_00034129.JPEG;02727426-n;410;apiary, bee house
34129;ILSVRC2012_val_00034130.JPEG;01742172-n;61;boa constrictor, Constrictor constrictor
34130;ILSVRC2012_val_00034131.JPEG;04418357-n;854;theater curtain, theatre curtain
34131;ILSVRC2012_val_00034132.JPEG;03218198-n;537;dogsled, dog sled, dog sleigh
34132;ILSVRC2012_val_00034133.JPEG;04536866-n;889;violin, fiddle
34133;ILSVRC2012_val_00034134.JPEG;02486410-n;372;baboon
34134;ILSVRC2012_val_00034135.JPEG;02110185-n;250;Siberian husky
34135;ILSVRC2012_val_00034136.JPEG;02790996-n;422;barbell
34136;ILSVRC2012_val_00034137.JPEG;07711569-n;935;mashed potato
34137;ILSVRC2012_val_00034138.JPEG;04037443-n;751;racer, race car, racing car
34138;ILSVRC2012_val_00034139.JPEG;04136333-n;775;sarong
34139;ILSVRC2012_val_00034140.JPEG;02883205-n;457;bow tie, bow-tie, bowtie
34140;ILSVRC2012_val_00034141.JPEG;07730033-n;946;cardoon
34141;ILSVRC2012_val_00034142.JPEG;12620546-n;989;hip, rose hip, rosehip
34142;ILSVRC2012_val_00034143.JPEG;01914609-n;108;sea anemone, anemone
34143;ILSVRC2012_val_00034144.JPEG;02607072-n;393;anemone fish
34144;ILSVRC2012_val_00034145.JPEG;04153751-n;783;screw
34145;ILSVRC2012_val_00034146.JPEG;02108551-n;244;Tibetan mastiff
34146;ILSVRC2012_val_00034147.JPEG;04525038-n;885;velvet
34147;ILSVRC2012_val_00034148.JPEG;07753275-n;953;pineapple, ananas
34148;ILSVRC2012_val_00034149.JPEG;03355925-n;557;flagpole, flagstaff
34149;ILSVRC2012_val_00034150.JPEG;03290653-n;548;entertainment center
34150;ILSVRC2012_val_00034151.JPEG;04486054-n;873;triumphal arch
34151;ILSVRC2012_val_00034152.JPEG;04525038-n;885;velvet
34152;ILSVRC2012_val_00034153.JPEG;01742172-n;61;boa constrictor, Constrictor constrictor
34153;ILSVRC2012_val_00034154.JPEG;02137549-n;298;mongoose
34154;ILSVRC2012_val_00034155.JPEG;01978455-n;119;rock crab, Cancer irroratus
34155;ILSVRC2012_val_00034156.JPEG;07754684-n;955;jackfruit, jak, jack
34156;ILSVRC2012_val_00034157.JPEG;04049303-n;756;rain barrel
34157;ILSVRC2012_val_00034158.JPEG;02259212-n;317;leafhopper
34158;ILSVRC2012_val_00034159.JPEG;02174001-n;306;rhinoceros beetle
34159;ILSVRC2012_val_00034160.JPEG;02097474-n;200;Tibetan terrier, chrysanthemum dog
34160;ILSVRC2012_val_00034161.JPEG;04525038-n;885;velvet
34161;ILSVRC2012_val_00034162.JPEG;04270147-n;813;spatula
34162;ILSVRC2012_val_00034163.JPEG;04487081-n;874;trolleybus, trolley coach, trackless trolley
34163;ILSVRC2012_val_00034164.JPEG;04099969-n;765;rocking chair, rocker
34164;ILSVRC2012_val_00034165.JPEG;02125311-n;286;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor
34165;ILSVRC2012_val_00034166.JPEG;01667778-n;36;terrapin
34166;ILSVRC2012_val_00034167.JPEG;02123394-n;283;Persian cat
34167;ILSVRC2012_val_00034168.JPEG;02666196-n;398;abacus
34168;ILSVRC2012_val_00034169.JPEG;03970156-n;731;plunger, plumber's helper
34169;ILSVRC2012_val_00034170.JPEG;04592741-n;908;wing
34170;ILSVRC2012_val_00034171.JPEG;01687978-n;42;agama
34171;ILSVRC2012_val_00034172.JPEG;02804414-n;431;bassinet
34172;ILSVRC2012_val_00034173.JPEG;02108915-n;245;French bulldog
34173;ILSVRC2012_val_00034174.JPEG;02999410-n;488;chain
34174;ILSVRC2012_val_00034175.JPEG;03729826-n;644;matchstick
34175;ILSVRC2012_val_00034176.JPEG;02790996-n;422;barbell
34176;ILSVRC2012_val_00034177.JPEG;04286575-n;818;spotlight, spot
34177;ILSVRC2012_val_00034178.JPEG;02835271-n;444;bicycle-built-for-two, tandem bicycle, tandem
34178;ILSVRC2012_val_00034179.JPEG;04033995-n;750;quilt, comforter, comfort, puff
34179;ILSVRC2012_val_00034180.JPEG;04326547-n;825;stone wall
34180;ILSVRC2012_val_00034181.JPEG;01924916-n;110;flatworm, platyhelminth
34181;ILSVRC2012_val_00034182.JPEG;04229816-n;796;ski mask
34182;ILSVRC2012_val_00034183.JPEG;07892512-n;966;red wine
34183;ILSVRC2012_val_00034184.JPEG;02095570-n;189;Lakeland terrier
34184;ILSVRC2012_val_00034185.JPEG;03710193-n;637;mailbox, letter box
34185;ILSVRC2012_val_00034186.JPEG;02814533-n;436;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon
34186;ILSVRC2012_val_00034187.JPEG;02256656-n;316;cicada, cicala
34187;ILSVRC2012_val_00034188.JPEG;09399592-n;976;promontory, headland, head, foreland
34188;ILSVRC2012_val_00034189.JPEG;09288635-n;974;geyser
34189;ILSVRC2012_val_00034190.JPEG;03662601-n;625;lifeboat
34190;ILSVRC2012_val_00034191.JPEG;04591157-n;906;Windsor tie
34191;ILSVRC2012_val_00034192.JPEG;03710721-n;639;maillot, tank suit
34192;ILSVRC2012_val_00034193.JPEG;02483362-n;368;gibbon, Hylobates lar
34193;ILSVRC2012_val_00034194.JPEG;02782093-n;417;balloon
34194;ILSVRC2012_val_00034195.JPEG;03345487-n;555;fire engine, fire truck
34195;ILSVRC2012_val_00034196.JPEG;04086273-n;763;revolver, six-gun, six-shooter
34196;ILSVRC2012_val_00034197.JPEG;03717622-n;640;manhole cover
34197;ILSVRC2012_val_00034198.JPEG;02799071-n;429;baseball
34198;ILSVRC2012_val_00034199.JPEG;03935335-n;719;piggy bank, penny bank
34199;ILSVRC2012_val_00034200.JPEG;02099849-n;209;Chesapeake Bay retriever
34200;ILSVRC2012_val_00034201.JPEG;03000247-n;490;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour
34201;ILSVRC2012_val_00034202.JPEG;04265275-n;811;space heater
34202;ILSVRC2012_val_00034203.JPEG;03673027-n;628;liner, ocean liner
34203;ILSVRC2012_val_00034204.JPEG;09229709-n;971;bubble
34204;ILSVRC2012_val_00034205.JPEG;01980166-n;120;fiddler crab
34205;ILSVRC2012_val_00034206.JPEG;02277742-n;322;ringlet, ringlet butterfly
34206;ILSVRC2012_val_00034207.JPEG;01518878-n;9;ostrich, Struthio camelus
34207;ILSVRC2012_val_00034208.JPEG;04154565-n;784;screwdriver
34208;ILSVRC2012_val_00034209.JPEG;01944390-n;113;snail
34209;ILSVRC2012_val_00034210.JPEG;03496892-n;595;harvester, reaper
34210;ILSVRC2012_val_00034211.JPEG;13044778-n;995;earthstar
34211;ILSVRC2012_val_00034212.JPEG;04141975-n;778;scale, weighing machine
34212;ILSVRC2012_val_00034213.JPEG;03710637-n;638;maillot
34213;ILSVRC2012_val_00034214.JPEG;03529860-n;598;home theater, home theatre
34214;ILSVRC2012_val_00034215.JPEG;01843383-n;96;toucan
34215;ILSVRC2012_val_00034216.JPEG;02107142-n;236;Doberman, Doberman pinscher
34216;ILSVRC2012_val_00034217.JPEG;09193705-n;970;alp
34217;ILSVRC2012_val_00034218.JPEG;01498041-n;6;stingray
34218;ILSVRC2012_val_00034219.JPEG;02096051-n;191;Airedale, Airedale terrier
34219;ILSVRC2012_val_00034220.JPEG;03868242-n;690;oxcart
34220;ILSVRC2012_val_00034221.JPEG;01945685-n;114;slug
34221;ILSVRC2012_val_00034222.JPEG;07716358-n;939;zucchini, courgette
34222;ILSVRC2012_val_00034223.JPEG;02823750-n;441;beer glass
34223;ILSVRC2012_val_00034224.JPEG;02100583-n;211;vizsla, Hungarian pointer
34224;ILSVRC2012_val_00034225.JPEG;02870880-n;453;bookcase
34225;ILSVRC2012_val_00034226.JPEG;03041632-n;499;cleaver, meat cleaver, chopper
34226;ILSVRC2012_val_00034227.JPEG;02206856-n;309;bee
34227;ILSVRC2012_val_00034228.JPEG;04238763-n;798;slide rule, slipstick
34228;ILSVRC2012_val_00034229.JPEG;02442845-n;357;mink
34229;ILSVRC2012_val_00034230.JPEG;01729322-n;54;hognose snake, puff adder, sand viper
34230;ILSVRC2012_val_00034231.JPEG;02457408-n;364;three-toed sloth, ai, Bradypus tridactylus
34231;ILSVRC2012_val_00034232.JPEG;03733805-n;647;measuring cup
34232;ILSVRC2012_val_00034233.JPEG;01871265-n;101;tusker
34233;ILSVRC2012_val_00034234.JPEG;04133789-n;774;sandal
34234;ILSVRC2012_val_00034235.JPEG;04399382-n;850;teddy, teddy bear
34235;ILSVRC2012_val_00034236.JPEG;03793489-n;673;mouse, computer mouse
34236;ILSVRC2012_val_00034237.JPEG;01986214-n;125;hermit crab
34237;ILSVRC2012_val_00034238.JPEG;09256479-n;973;coral reef
34238;ILSVRC2012_val_00034239.JPEG;01773157-n;72;black and gold garden spider, Argiope aurantia
34239;ILSVRC2012_val_00034240.JPEG;04532106-n;887;vestment
34240;ILSVRC2012_val_00034241.JPEG;02169497-n;304;leaf beetle, chrysomelid
34241;ILSVRC2012_val_00034242.JPEG;02641379-n;395;gar, garfish, garpike, billfish, Lepisosteus osseus
34242;ILSVRC2012_val_00034243.JPEG;02092002-n;177;Scottish deerhound, deerhound
34243;ILSVRC2012_val_00034244.JPEG;01530575-n;10;brambling, Fringilla montifringilla
34244;ILSVRC2012_val_00034245.JPEG;03706229-n;635;magnetic compass
34245;ILSVRC2012_val_00034246.JPEG;01534433-n;13;junco, snowbird
34246;ILSVRC2012_val_00034247.JPEG;02443114-n;358;polecat, fitch, foulmart, foumart, Mustela putorius
34247;ILSVRC2012_val_00034248.JPEG;02319095-n;328;sea urchin
34248;ILSVRC2012_val_00034249.JPEG;03871628-n;692;packet
34249;ILSVRC2012_val_00034250.JPEG;02509815-n;387;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens
34250;ILSVRC2012_val_00034251.JPEG;02979186-n;482;cassette player
34251;ILSVRC2012_val_00034252.JPEG;03095699-n;510;container ship, containership, container vessel
34252;ILSVRC2012_val_00034253.JPEG;02415577-n;349;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis
34253;ILSVRC2012_val_00034254.JPEG;01843065-n;95;jacamar
34254;ILSVRC2012_val_00034255.JPEG;03534580-n;601;hoopskirt, crinoline
34255;ILSVRC2012_val_00034256.JPEG;01774750-n;76;tarantula
34256;ILSVRC2012_val_00034257.JPEG;02445715-n;361;skunk, polecat, wood pussy
34257;ILSVRC2012_val_00034258.JPEG;07753113-n;952;fig
34258;ILSVRC2012_val_00034259.JPEG;01817953-n;87;African grey, African gray, Psittacus erithacus
34259;ILSVRC2012_val_00034260.JPEG;02088238-n;161;basset, basset hound
34260;ILSVRC2012_val_00034261.JPEG;02130308-n;293;cheetah, chetah, Acinonyx jubatus
34261;ILSVRC2012_val_00034262.JPEG;02137549-n;298;mongoose
34262;ILSVRC2012_val_00034263.JPEG;01491361-n;3;tiger shark, Galeocerdo cuvieri
34263;ILSVRC2012_val_00034264.JPEG;04597913-n;910;wooden spoon
34264;ILSVRC2012_val_00034265.JPEG;04579432-n;902;whistle
34265;ILSVRC2012_val_00034266.JPEG;01945685-n;114;slug
34266;ILSVRC2012_val_00034267.JPEG;02037110-n;143;oystercatcher, oyster catcher
34267;ILSVRC2012_val_00034268.JPEG;02165456-n;301;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle
34268;ILSVRC2012_val_00034269.JPEG;02113799-n;267;standard poodle
34269;ILSVRC2012_val_00034270.JPEG;03691459-n;632;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system
34270;ILSVRC2012_val_00034271.JPEG;02094114-n;185;Norfolk terrier
34271;ILSVRC2012_val_00034272.JPEG;04501370-n;877;turnstile
34272;ILSVRC2012_val_00034273.JPEG;03584829-n;606;iron, smoothing iron
34273;ILSVRC2012_val_00034274.JPEG;03710637-n;638;maillot
34274;ILSVRC2012_val_00034275.JPEG;02009912-n;132;American egret, great white heron, Egretta albus
34275;ILSVRC2012_val_00034276.JPEG;03478589-n;586;half track
34276;ILSVRC2012_val_00034277.JPEG;02097130-n;197;giant schnauzer
34277;ILSVRC2012_val_00034278.JPEG;04462240-n;865;toyshop
34278;ILSVRC2012_val_00034279.JPEG;01737021-n;58;water snake
34279;ILSVRC2012_val_00034280.JPEG;02397096-n;343;warthog
34280;ILSVRC2012_val_00034281.JPEG;02114712-n;271;red wolf, maned wolf, Canis rufus, Canis niger
34281;ILSVRC2012_val_00034282.JPEG;02676566-n;402;acoustic guitar
34282;ILSVRC2012_val_00034283.JPEG;07714990-n;937;broccoli
34283;ILSVRC2012_val_00034284.JPEG;02169497-n;304;leaf beetle, chrysomelid
34284;ILSVRC2012_val_00034285.JPEG;04487394-n;875;trombone
34285;ILSVRC2012_val_00034286.JPEG;02268853-n;320;damselfly
34286;ILSVRC2012_val_00034287.JPEG;02486261-n;371;patas, hussar monkey, Erythrocebus patas
34287;ILSVRC2012_val_00034288.JPEG;04127249-n;772;safety pin
34288;ILSVRC2012_val_00034289.JPEG;03598930-n;611;jigsaw puzzle
34289;ILSVRC2012_val_00034290.JPEG;03042490-n;500;cliff dwelling
34290;ILSVRC2012_val_00034291.JPEG;01558993-n;15;robin, American robin, Turdus migratorius
34291;ILSVRC2012_val_00034292.JPEG;04033901-n;749;quill, quill pen
34292;ILSVRC2012_val_00034293.JPEG;01828970-n;92;bee eater
34293;ILSVRC2012_val_00034294.JPEG;02093859-n;183;Kerry blue terrier
34294;ILSVRC2012_val_00034295.JPEG;02091635-n;175;otterhound, otter hound
34295;ILSVRC2012_val_00034296.JPEG;03482405-n;588;hamper
34296;ILSVRC2012_val_00034297.JPEG;01883070-n;106;wombat
34297;ILSVRC2012_val_00034298.JPEG;01749939-n;64;green mamba
34298;ILSVRC2012_val_00034299.JPEG;04044716-n;755;radio telescope, radio reflector
34299;ILSVRC2012_val_00034300.JPEG;03297495-n;550;espresso maker
34300;ILSVRC2012_val_00034301.JPEG;02101388-n;215;Brittany spaniel
34301;ILSVRC2012_val_00034302.JPEG;04376876-n;845;syringe
34302;ILSVRC2012_val_00034303.JPEG;03146219-n;524;cuirass
34303;ILSVRC2012_val_00034304.JPEG;03976657-n;733;pole
34304;ILSVRC2012_val_00034305.JPEG;01704323-n;51;triceratops
34305;ILSVRC2012_val_00034306.JPEG;04467665-n;867;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi
34306;ILSVRC2012_val_00034307.JPEG;02101006-n;214;Gordon setter
34307;ILSVRC2012_val_00034308.JPEG;03992509-n;739;potter'ss wheel
34308;ILSVRC2012_val_00034309.JPEG;04111531-n;766;rotisserie
34309;ILSVRC2012_val_00034310.JPEG;04501370-n;877;turnstile
34310;ILSVRC2012_val_00034311.JPEG;04525038-n;885;velvet
34311;ILSVRC2012_val_00034312.JPEG;02841315-n;447;binoculars, field glasses, opera glasses
34312;ILSVRC2012_val_00034313.JPEG;03347037-n;556;fire screen, fireguard
34313;ILSVRC2012_val_00034314.JPEG;03417042-n;569;garbage truck, dustcart
34314;ILSVRC2012_val_00034315.JPEG;02786058-n;419;Band Aid
34315;ILSVRC2012_val_00034316.JPEG;02504013-n;385;Indian elephant, Elephas maximus
34316;ILSVRC2012_val_00034317.JPEG;07753592-n;954;banana
34317;ILSVRC2012_val_00034318.JPEG;03763968-n;652;military uniform
34318;ILSVRC2012_val_00034319.JPEG;04399382-n;850;teddy, teddy bear
34319;ILSVRC2012_val_00034320.JPEG;03792782-n;671;mountain bike, all-terrain bike, off-roader
34320;ILSVRC2012_val_00034321.JPEG;01774750-n;76;tarantula
34321;ILSVRC2012_val_00034322.JPEG;02033041-n;142;dowitcher
34322;ILSVRC2012_val_00034323.JPEG;02119789-n;278;kit fox, Vulpes macrotis
34323;ILSVRC2012_val_00034324.JPEG;02094433-n;187;Yorkshire terrier
34324;ILSVRC2012_val_00034325.JPEG;07754684-n;955;jackfruit, jak, jack
34325;ILSVRC2012_val_00034326.JPEG;03223299-n;539;doormat, welcome mat
34326;ILSVRC2012_val_00034327.JPEG;03496892-n;595;harvester, reaper
34327;ILSVRC2012_val_00034328.JPEG;02490219-n;377;marmoset
34328;ILSVRC2012_val_00034329.JPEG;03124170-n;515;cowboy hat, ten-gallon hat
34329;ILSVRC2012_val_00034330.JPEG;02699494-n;406;altar
34330;ILSVRC2012_val_00034331.JPEG;04367480-n;840;swab, swob, mop
34331;ILSVRC2012_val_00034332.JPEG;02100877-n;213;Irish setter, red setter
34332;ILSVRC2012_val_00034333.JPEG;02607072-n;393;anemone fish
34333;ILSVRC2012_val_00034334.JPEG;01753488-n;66;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus
34334;ILSVRC2012_val_00034335.JPEG;02106550-n;234;Rottweiler
34335;ILSVRC2012_val_00034336.JPEG;07745940-n;949;strawberry
34336;ILSVRC2012_val_00034337.JPEG;04204238-n;790;shopping basket
34337;ILSVRC2012_val_00034338.JPEG;04330267-n;827;stove
34338;ILSVRC2012_val_00034339.JPEG;11879895-n;984;rapeseed
34339;ILSVRC2012_val_00034340.JPEG;02120079-n;279;Arctic fox, white fox, Alopex lagopus
34340;ILSVRC2012_val_00034341.JPEG;01704323-n;51;triceratops
34341;ILSVRC2012_val_00034342.JPEG;02105855-n;230;Shetland sheepdog, Shetland sheep dog, Shetland
34342;ILSVRC2012_val_00034343.JPEG;07749582-n;951;lemon
34343;ILSVRC2012_val_00034344.JPEG;13133613-n;998;ear, spike, capitulum
34344;ILSVRC2012_val_00034345.JPEG;03891251-n;703;park bench
34345;ILSVRC2012_val_00034346.JPEG;02951585-n;473;can opener, tin opener
34346;ILSVRC2012_val_00034347.JPEG;02708093-n;409;analog clock
34347;ILSVRC2012_val_00034348.JPEG;02447366-n;362;badger
34348;ILSVRC2012_val_00034349.JPEG;02699494-n;406;altar
34349;ILSVRC2012_val_00034350.JPEG;02280649-n;324;cabbage butterfly
34350;ILSVRC2012_val_00034351.JPEG;03947888-n;724;pirate, pirate ship
34351;ILSVRC2012_val_00034352.JPEG;01910747-n;107;jellyfish
34352;ILSVRC2012_val_00034353.JPEG;07613480-n;927;trifle
34353;ILSVRC2012_val_00034354.JPEG;02883205-n;457;bow tie, bow-tie, bowtie
34354;ILSVRC2012_val_00034355.JPEG;03141823-n;523;crutch
34355;ILSVRC2012_val_00034356.JPEG;01644900-n;32;tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui
34356;ILSVRC2012_val_00034357.JPEG;03197337-n;531;digital watch
34357;ILSVRC2012_val_00034358.JPEG;02795169-n;427;barrel, cask
34358;ILSVRC2012_val_00034359.JPEG;07590611-n;926;hot pot, hotpot
34359;ILSVRC2012_val_00034360.JPEG;02807133-n;433;bathing cap, swimming cap
34360;ILSVRC2012_val_00034361.JPEG;04044716-n;755;radio telescope, radio reflector
34361;ILSVRC2012_val_00034362.JPEG;04507155-n;879;umbrella
34362;ILSVRC2012_val_00034363.JPEG;02107908-n;240;Appenzeller
34363;ILSVRC2012_val_00034364.JPEG;03938244-n;721;pillow
34364;ILSVRC2012_val_00034365.JPEG;11939491-n;985;daisy
34365;ILSVRC2012_val_00034366.JPEG;04008634-n;744;projectile, missile
34366;ILSVRC2012_val_00034367.JPEG;03950228-n;725;pitcher, ewer
34367;ILSVRC2012_val_00034368.JPEG;03733131-n;645;maypole
34368;ILSVRC2012_val_00034369.JPEG;02950826-n;471;cannon
34369;ILSVRC2012_val_00034370.JPEG;02105056-n;224;groenendael
34370;ILSVRC2012_val_00034371.JPEG;02106550-n;234;Rottweiler
34371;ILSVRC2012_val_00034372.JPEG;04179913-n;786;sewing machine
34372;ILSVRC2012_val_00034373.JPEG;03594734-n;608;jean, blue jean, denim
34373;ILSVRC2012_val_00034374.JPEG;03888257-n;701;parachute, chute
34374;ILSVRC2012_val_00034375.JPEG;04074963-n;761;remote control, remote
34375;ILSVRC2012_val_00034376.JPEG;04584207-n;903;wig
34376;ILSVRC2012_val_00034377.JPEG;03207743-n;533;dishrag, dishcloth
34377;ILSVRC2012_val_00034378.JPEG;03954731-n;726;plane, carpenter's plane, woodworking plane
34378;ILSVRC2012_val_00034379.JPEG;01665541-n;34;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea
34379;ILSVRC2012_val_00034380.JPEG;04399382-n;850;teddy, teddy bear
34380;ILSVRC2012_val_00034381.JPEG;02190166-n;308;fly
34381;ILSVRC2012_val_00034382.JPEG;01582220-n;18;magpie
34382;ILSVRC2012_val_00034383.JPEG;03041632-n;499;cleaver, meat cleaver, chopper
34383;ILSVRC2012_val_00034384.JPEG;02100735-n;212;English setter
34384;ILSVRC2012_val_00034385.JPEG;04136333-n;775;sarong
34385;ILSVRC2012_val_00034386.JPEG;02860847-n;450;bobsled, bobsleigh, bob
34386;ILSVRC2012_val_00034387.JPEG;04487081-n;874;trolleybus, trolley coach, trackless trolley
34387;ILSVRC2012_val_00034388.JPEG;01773797-n;74;garden spider, Aranea diademata
34388;ILSVRC2012_val_00034389.JPEG;04509417-n;880;unicycle, monocycle
34389;ILSVRC2012_val_00034390.JPEG;03877472-n;697;pajama, pyjama, pj's, jammies
34390;ILSVRC2012_val_00034391.JPEG;04133789-n;774;sandal
34391;ILSVRC2012_val_00034392.JPEG;12768682-n;990;buckeye, horse chestnut, conker
34392;ILSVRC2012_val_00034393.JPEG;03133878-n;521;Crock Pot
34393;ILSVRC2012_val_00034394.JPEG;03782006-n;664;monitor
34394;ILSVRC2012_val_00034395.JPEG;07615774-n;929;ice lolly, lolly, lollipop, popsicle
34395;ILSVRC2012_val_00034396.JPEG;07590611-n;926;hot pot, hotpot
34396;ILSVRC2012_val_00034397.JPEG;03937543-n;720;pill bottle
34397;ILSVRC2012_val_00034398.JPEG;04209133-n;793;shower cap
34398;ILSVRC2012_val_00034399.JPEG;02492660-n;379;howler monkey, howler
34399;ILSVRC2012_val_00034400.JPEG;02105412-n;227;kelpie
34400;ILSVRC2012_val_00034401.JPEG;03794056-n;674;mousetrap
34401;ILSVRC2012_val_00034402.JPEG;03630383-n;617;lab coat, laboratory coat
34402;ILSVRC2012_val_00034403.JPEG;02422699-n;352;impala, Aepyceros melampus
34403;ILSVRC2012_val_00034404.JPEG;02109047-n;246;Great Dane
34404;ILSVRC2012_val_00034405.JPEG;02669723-n;400;academic gown, academic robe, judge's robe
34405;ILSVRC2012_val_00034406.JPEG;03594734-n;608;jean, blue jean, denim
34406;ILSVRC2012_val_00034407.JPEG;01664065-n;33;loggerhead, loggerhead turtle, Caretta caretta
34407;ILSVRC2012_val_00034408.JPEG;03450230-n;578;gown
34408;ILSVRC2012_val_00034409.JPEG;03787032-n;667;mortarboard
34409;ILSVRC2012_val_00034410.JPEG;01950731-n;115;sea slug, nudibranch
34410;ILSVRC2012_val_00034411.JPEG;03297495-n;550;espresso maker
34411;ILSVRC2012_val_00034412.JPEG;07802026-n;958;hay
34412;ILSVRC2012_val_00034413.JPEG;02834397-n;443;bib
34413;ILSVRC2012_val_00034414.JPEG;04023962-n;747;punching bag, punch bag, punching ball, punchball
34414;ILSVRC2012_val_00034415.JPEG;01748264-n;63;Indian cobra, Naja naja
34415;ILSVRC2012_val_00034416.JPEG;03942813-n;722;ping-pong ball
34416;ILSVRC2012_val_00034417.JPEG;02120505-n;280;grey fox, gray fox, Urocyon cinereoargenteus
34417;ILSVRC2012_val_00034418.JPEG;02066245-n;147;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus
34418;ILSVRC2012_val_00034419.JPEG;02071294-n;148;killer whale, killer, orca, grampus, sea wolf, Orcinus orca
34419;ILSVRC2012_val_00034420.JPEG;01797886-n;82;ruffed grouse, partridge, Bonasa umbellus
34420;ILSVRC2012_val_00034421.JPEG;01843065-n;95;jacamar
34421;ILSVRC2012_val_00034422.JPEG;04040759-n;753;radiator
34422;ILSVRC2012_val_00034423.JPEG;04090263-n;764;rifle
34423;ILSVRC2012_val_00034424.JPEG;02483362-n;368;gibbon, Hylobates lar
34424;ILSVRC2012_val_00034425.JPEG;01498041-n;6;stingray
34425;ILSVRC2012_val_00034426.JPEG;03141823-n;523;crutch
34426;ILSVRC2012_val_00034427.JPEG;04493381-n;876;tub, vat
34427;ILSVRC2012_val_00034428.JPEG;07565083-n;922;menu
34428;ILSVRC2012_val_00034429.JPEG;01749939-n;64;green mamba
34429;ILSVRC2012_val_00034430.JPEG;02093256-n;179;Staffordshire bullterrier, Staffordshire bull terrier
34430;ILSVRC2012_val_00034431.JPEG;02364673-n;338;guinea pig, Cavia cobaya
34431;ILSVRC2012_val_00034432.JPEG;03944341-n;723;pinwheel
34432;ILSVRC2012_val_00034433.JPEG;02168699-n;303;long-horned beetle, longicorn, longicorn beetle
34433;ILSVRC2012_val_00034434.JPEG;02361337-n;336;marmot
34434;ILSVRC2012_val_00034435.JPEG;04443257-n;860;tobacco shop, tobacconist shop, tobacconist
34435;ILSVRC2012_val_00034436.JPEG;01484850-n;2;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias
34436;ILSVRC2012_val_00034437.JPEG;02640242-n;394;sturgeon
34437;ILSVRC2012_val_00034438.JPEG;01532829-n;12;house finch, linnet, Carpodacus mexicanus
34438;ILSVRC2012_val_00034439.JPEG;04487394-n;875;trombone
34439;ILSVRC2012_val_00034440.JPEG;02489166-n;376;proboscis monkey, Nasalis larvatus
34440;ILSVRC2012_val_00034441.JPEG;02808440-n;435;bathtub, bathing tub, bath, tub
34441;ILSVRC2012_val_00034442.JPEG;02090622-n;169;borzoi, Russian wolfhound
34442;ILSVRC2012_val_00034443.JPEG;02979186-n;482;cassette player
34443;ILSVRC2012_val_00034444.JPEG;03272562-n;547;electric locomotive
34444;ILSVRC2012_val_00034445.JPEG;02396427-n;342;wild boar, boar, Sus scrofa
34445;ILSVRC2012_val_00034446.JPEG;03208938-n;535;disk brake, disc brake
34446;ILSVRC2012_val_00034447.JPEG;04350905-n;834;suit, suit of clothes
34447;ILSVRC2012_val_00034448.JPEG;03617480-n;614;kimono
34448;ILSVRC2012_val_00034449.JPEG;04127249-n;772;safety pin
34449;ILSVRC2012_val_00034450.JPEG;04355933-n;836;sunglass
34450;ILSVRC2012_val_00034451.JPEG;02483362-n;368;gibbon, Hylobates lar
34451;ILSVRC2012_val_00034452.JPEG;01616318-n;23;vulture
34452;ILSVRC2012_val_00034453.JPEG;02109961-n;248;Eskimo dog, husky
34453;ILSVRC2012_val_00034454.JPEG;01819313-n;89;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita
34454;ILSVRC2012_val_00034455.JPEG;02106662-n;235;German shepherd, German shepherd dog, German police dog, alsatian
34455;ILSVRC2012_val_00034456.JPEG;02102177-n;218;Welsh springer spaniel
34456;ILSVRC2012_val_00034457.JPEG;03877472-n;697;pajama, pyjama, pj's, jammies
34457;ILSVRC2012_val_00034458.JPEG;02174001-n;306;rhinoceros beetle
